meeting_key,session_key,session_type,driver_number,stint_number,date,compound,lap_start,lap_duration,is_pit_out_lap,air_temperature,circuit_short_name,humidity,pressure,rainfall,track_temperature,wind_direction,wind_speed
1208,9074,Qualifying,81,1,1/1/23 20:01,SOFT,1,,TRUE,29.29999924,Miami,58,1017.5,0,46.40000153,138,2.700000048
1208,9074,Qualifying,81,2,1/1/23 20:14,SOFT,7,267.6730042,TRUE,28.60000038,Miami,59,1017.400024,0,42.20000076,152,5
1208,9078,Race,1,1,1/1/23 19:30,HARD,1,,FALSE,26.70000076,Miami,62,1018.5,0,34.20000076,123,3.5
1208,9078,Race,1,2,1/1/23 20:43,MEDIUM,46,106.1230011,TRUE,26.79999924,Miami,61,1018,0,33,142,3.200000048
1208,9078,Race,2,1,1/1/23 19:30,MEDIUM,1,,FALSE,26.70000076,Miami,62,1018.5,0,34.20000076,123,3.5
1208,9078,Race,2,2,1/1/23 19:37,HARD,3,135.625,TRUE,26.70000076,Miami,60,1018.5,0,33.90000153,128,4.099999905
1208,9078,Race,4,1,1/1/23 19:30,SOFT,1,,FALSE,26.70000076,Miami,62,1018.5,0,34.20000076,123,3.5
1208,9078,Race,4,2,1/1/23 19:40,HARD,5,110.4779968,TRUE,26.89999962,Miami,60,1018.5,0,34.5,130,4.5
1208,9078,Race,10,1,1/1/23 19:30,MEDIUM,1,,FALSE,26.70000076,Miami,62,1018.5,0,34.20000076,123,3.5
1208,9078,Race,10,2,1/1/23 19:57,HARD,16,108.0490036,TRUE,27.20000076,Miami,60,1018.400024,0,34.40000153,139,5.099999905
1208,9078,Race,11,1,1/1/23 19:30,MEDIUM,1,,FALSE,26.70000076,Miami,62,1018.5,0,34.20000076,123,3.5
1208,9078,Race,11,2,1/1/23 20:04,HARD,21,106.8259964,TRUE,27.10000038,Miami,61,1018.200012,0,34.40000153,139,3.400000095
1208,9078,Race,14,1,1/1/23 19:30,MEDIUM,1,,FALSE,26.70000076,Miami,62,1018.5,0,34.20000076,123,3.5
1208,9078,Race,14,2,1/1/23 20:11,HARD,25,107.0510025,TRUE,27.29999924,Miami,60,1018.200012,0,37,280,3
1208,9078,Race,16,1,1/1/23 19:30,MEDIUM,1,,FALSE,26.70000076,Miami,62,1018.5,0,34.20000076,123,3.5
1208,9078,Race,16,2,1/1/23 20:00,HARD,18,108.2289963,TRUE,27.20000076,Miami,61,1018.200012,0,34.29999924,120,4.400000095
1208,9078,Race,18,1,1/1/23 19:30,HARD,1,,FALSE,26.70000076,Miami,62,1018.5,0,34.20000076,123,3.5
1208,9078,Race,18,2,1/1/23 20:39,MEDIUM,43,106.4690018,TRUE,26.70000076,Miami,60,1018,0,33.29999924,143,4
1208,9078,Race,20,1,1/1/23 19:30,MEDIUM,1,,FALSE,26.70000076,Miami,62,1018.5,0,34.20000076,123,3.5
1208,9078,Race,20,2,1/1/23 19:55,HARD,15,107.362999,TRUE,27.20000076,Miami,60,1018.5,0,34.5,132,3.5
1208,9078,Race,21,1,1/1/23 19:30,MEDIUM,1,,FALSE,26.70000076,Miami,62,1018.5,0,34.20000076,123,3.5
1208,9078,Race,21,2,1/1/23 19:57,HARD,16,110.1309967,TRUE,27.20000076,Miami,60,1018.400024,0,34.40000153,139,5.099999905
1208,9078,Race,22,1,1/1/23 19:30,HARD,1,,FALSE,26.70000076,Miami,62,1018.5,0,34.20000076,123,3.5
1208,9078,Race,22,2,1/1/23 20:30,MEDIUM,37,106.5149994,TRUE,27,Miami,59,1018,0,34.59999847,135,3.700000048
1208,9078,Race,23,1,1/1/23 19:30,MEDIUM,1,,FALSE,26.70000076,Miami,62,1018.5,0,34.20000076,123,3.5
1208,9078,Race,23,2,1/1/23 20:08,HARD,23,107.7900009,TRUE,27.20000076,Miami,60,1018.400024,0,36,136,4.099999905
1208,9078,Race,24,1,1/1/23 19:30,HARD,1,,FALSE,26.70000076,Miami,62,1018.5,0,34.20000076,123,3.5
1208,9078,Race,24,2,1/1/23 20:22,MEDIUM,32,107.8970032,TRUE,27.5,Miami,59,1018.200012,0,35.79999924,133,4
1208,9078,Race,27,1,1/1/23 19:30,HARD,1,,FALSE,26.70000076,Miami,62,1018.5,0,34.20000076,123,3.5
1208,9078,Race,27,2,1/1/23 20:25,MEDIUM,34,107.9420013,TRUE,27.29999924,Miami,58,1018,0,34.90000153,144,4.599999905
1208,9078,Race,31,1,1/1/23 19:30,HARD,1,,FALSE,26.70000076,Miami,62,1018.5,0,34.20000076,123,3.5
1208,9078,Race,31,2,1/1/23 20:34,MEDIUM,40,105.7300034,TRUE,26.79999924,Miami,59,1018,0,35.20000076,131,4.5
1208,9078,Race,44,1,1/1/23 19:30,HARD,1,,FALSE,26.70000076,Miami,62,1018.5,0,34.20000076,123,3.5
1208,9078,Race,44,2,1/1/23 20:31,MEDIUM,38,105.0889969,TRUE,27,Miami,60,1018,0,34.59999847,125,3.5
1208,9078,Race,55,1,1/1/23 19:30,MEDIUM,1,,FALSE,26.70000076,Miami,62,1018.5,0,34.20000076,123,3.5
1208,9078,Race,55,2,1/1/23 20:01,HARD,19,106.5339966,TRUE,27.20000076,Miami,60,1018.400024,0,34.79999924,137,3
1208,9078,Race,63,1,1/1/23 19:30,MEDIUM,1,,FALSE,26.70000076,Miami,62,1018.5,0,34.20000076,123,3.5
1208,9078,Race,63,2,1/1/23 20:00,HARD,18,107.8899994,TRUE,27.20000076,Miami,61,1018.200012,0,34.29999924,120,4.400000095
1208,9078,Race,77,1,1/1/23 19:30,MEDIUM,1,,FALSE,26.70000076,Miami,62,1018.5,0,34.20000076,123,3.5
1208,9078,Race,77,2,1/1/23 19:57,HARD,16,108.4749985,TRUE,27.20000076,Miami,60,1018.400024,0,34.40000153,139,5.099999905
1208,9078,Race,81,1,1/1/23 19:30,SOFT,1,,FALSE,26.70000076,Miami,62,1018.5,0,34.20000076,123,3.5
1208,9078,Race,81,2,1/1/23 19:41,HARD,6,108.0189972,TRUE,26.89999962,Miami,60,1018.5,0,35.20000076,128,5.5
1210,9087,Practice,1,1,1/1/23 11:31,HARD,1,110.4520035,TRUE,26.10000038,Monte Carlo,39,1018.700012,0,47.09999847,137,0.800000012
1210,9087,Practice,1,2,1/1/23 11:57,MEDIUM,12,82.68900299,TRUE,26.29999924,Monte Carlo,38,1018.5,0,46.20000076,28,0.600000024
1210,9087,Practice,1,3,1/1/23 12:14,MEDIUM,19,92.38200378,TRUE,26.20000076,Monte Carlo,38,1018.5,0,47,23,0.600000024
1210,9087,Practice,2,1,1/1/23 11:30,HARD,1,104.9850006,TRUE,26.10000038,Monte Carlo,39,1018.700012,0,46.59999847,150,0.600000024
1210,9087,Practice,2,2,1/1/23 11:53,MEDIUM,16,648.9910278,TRUE,26.39999962,Monte Carlo,37,1018.5,0,45.70000076,180,0.800000012
1210,9087,Practice,2,3,1/1/23 12:04,MEDIUM,17,93.14099884,TRUE,26.20000076,Monte Carlo,39,1018.5,0,46.70000076,80,0.400000006
1210,9087,Practice,2,4,1/1/23 12:10,MEDIUM,19,89.35099792,TRUE,26.39999962,Monte Carlo,36,1018.5,0,47.20000076,0,1.600000024
1210,9087,Practice,4,1,1/1/23 11:30,MEDIUM,1,102.6429977,TRUE,26.10000038,Monte Carlo,39,1018.700012,0,46.59999847,150,0.600000024
1210,9087,Practice,4,2,1/1/23 11:54,MEDIUM,11,88.41300201,TRUE,26.29999924,Monte Carlo,37,1018.5,0,45.70000076,139,0.800000012
1210,9087,Practice,4,3,1/1/23 12:17,MEDIUM,19,104.6409988,TRUE,26.39999962,Monte Carlo,36,1018.400024,0,46.90000153,153,0.600000024
1210,9087,Practice,4,4,1/1/23 12:19,MEDIUM,20,86.64900208,TRUE,26.60000038,Monte Carlo,37,1018.400024,0,46.90000153,176,0.5
1210,9087,Practice,10,1,1/1/23 11:31,HARD,1,111.6090012,TRUE,26.10000038,Monte Carlo,39,1018.700012,0,47.09999847,137,0.800000012
1210,9087,Practice,10,2,1/1/23 12:10,MEDIUM,19,87.56999969,TRUE,26.39999962,Monte Carlo,36,1018.5,0,47.20000076,0,1.600000024
1210,9087,Practice,11,1,1/1/23 11:30,HARD,1,,TRUE,26.10000038,Monte Carlo,39,1018.700012,0,46.59999847,150,0.600000024
1210,9087,Practice,11,2,1/1/23 11:41,HARD,4,108.947998,TRUE,26.70000076,Monte Carlo,37,1018.700012,0,46.20000076,154,1.100000024
1210,9087,Practice,11,3,1/1/23 12:10,MEDIUM,17,86.51100159,TRUE,26.39999962,Monte Carlo,36,1018.5,0,47.20000076,0,1.600000024
1210,9087,Practice,11,4,1/1/23 12:16,MEDIUM,21,92.08499908,TRUE,26.29999924,Monte Carlo,38,1018.400024,0,46.40000153,179,0.400000006
1210,9087,Practice,14,1,1/1/23 11:30,HARD,1,103.6429977,TRUE,26.10000038,Monte Carlo,39,1018.700012,0,46.59999847,150,0.600000024
1210,9087,Practice,14,2,1/1/23 12:00,MEDIUM,14,85.21800232,TRUE,26,Monte Carlo,40,1018.5,0,45.79999924,95,0.600000024
1210,9087,Practice,14,3,1/1/23 12:11,MEDIUM,19,85.56400299,TRUE,26.29999924,Monte Carlo,37,1018.5,0,47,163,0.5
1210,9087,Practice,16,1,1/1/23 11:31,MEDIUM,1,112.677002,TRUE,26.10000038,Monte Carlo,39,1018.700012,0,47.09999847,137,0.800000012
1210,9087,Practice,16,2,1/1/23 11:39,MEDIUM,6,101.0429993,TRUE,26.20000076,Monte Carlo,37,1018.700012,0,46.59999847,0,0.600000024
1210,9087,Practice,16,3,1/1/23 12:13,MEDIUM,16,91.90799713,TRUE,26.20000076,Monte Carlo,38,1018.5,0,46.70000076,57,0.5
1210,9087,Practice,16,4,1/1/23 12:22,MEDIUM,22,108.512001,TRUE,26.79999924,Monte Carlo,34,1018.400024,0,47.5,57,0.800000012
1210,9087,Practice,18,1,1/1/23 11:30,HARD,1,101.651001,TRUE,26.10000038,Monte Carlo,39,1018.700012,0,46.59999847,150,0.600000024
1210,9087,Practice,18,2,1/1/23 11:57,MEDIUM,13,90.24900055,TRUE,26.29999924,Monte Carlo,38,1018.5,0,46.20000076,28,0.600000024
1210,9087,Practice,18,3,1/1/23 12:15,MEDIUM,20,102.2419968,TRUE,26.10000038,Monte Carlo,39,1018.5,0,46.40000153,172,0.600000024
1210,9087,Practice,20,1,1/1/23 11:31,HARD,1,112.137001,TRUE,26.10000038,Monte Carlo,39,1018.700012,0,47.09999847,137,0.800000012
1210,9087,Practice,20,2,1/1/23 12:02,MEDIUM,16,90.93800354,TRUE,26,Monte Carlo,40,1018.5,0,45.29999924,151,1.100000024
1210,9087,Practice,20,3,1/1/23 12:11,MEDIUM,20,90.61199951,TRUE,26.29999924,Monte Carlo,37,1018.5,0,47,163,0.5
1210,9087,Practice,21,1,1/1/23 11:30,HARD,1,96.54100037,TRUE,26.10000038,Monte Carlo,39,1018.700012,0,46.59999847,150,0.600000024
1210,9087,Practice,21,2,1/1/23 11:58,MEDIUM,17,89.33200073,TRUE,26.39999962,Monte Carlo,37,1018.5,0,46.5,195,1.299999952
1210,9087,Practice,21,3,1/1/23 12:11,MEDIUM,24,87.72899628,TRUE,26.29999924,Monte Carlo,37,1018.5,0,47,163,0.5
1210,9087,Practice,22,1,1/1/23 11:30,HARD,1,98.15299988,TRUE,26.10000038,Monte Carlo,39,1018.700012,0,46.59999847,150,0.600000024
1210,9087,Practice,22,2,1/1/23 12:02,MEDIUM,18,100.2220001,TRUE,26,Monte Carlo,40,1018.5,0,45.29999924,151,1.100000024
1210,9087,Practice,22,3,1/1/23 12:11,MEDIUM,22,91.56999969,TRUE,26.29999924,Monte Carlo,37,1018.5,0,47,163,0.5
1210,9087,Practice,23,1,1/1/23 11:31,HARD,1,111.1309967,TRUE,26.10000038,Monte Carlo,39,1018.700012,0,47.09999847,137,0.800000012
1210,9087,Practice,23,2,1/1/23 11:50,MEDIUM,14,96.79299927,TRUE,26.29999924,Monte Carlo,38,1018.700012,0,45.5,35,1.200000048
1210,9087,Practice,23,3,1/1/23 12:02,MEDIUM,22,92.11499786,TRUE,26,Monte Carlo,40,1018.5,0,45.29999924,151,1.100000024
1210,9087,Practice,23,4,1/1/23 12:17,HARD,26,107.0550003,TRUE,26.39999962,Monte Carlo,36,1018.400024,0,46.90000153,153,0.600000024
1210,9087,Practice,24,1,1/1/23 11:30,HARD,1,101.3219986,TRUE,26.10000038,Monte Carlo,39,1018.700012,0,46.59999847,150,0.600000024
1210,9087,Practice,24,2,1/1/23 11:45,HARD,11,115.6439972,TRUE,26.39999962,Monte Carlo,38,1018.700012,0,45.40000153,0,0.600000024
1210,9087,Practice,24,3,1/1/23 12:03,MEDIUM,14,101.7229996,TRUE,26,Monte Carlo,40,1018.5,0,46.40000153,80,0.600000024
1210,9087,Practice,24,4,1/1/23 12:11,MEDIUM,17,90.07800293,TRUE,26.29999924,Monte Carlo,37,1018.5,0,47,163,0.5
1210,9087,Practice,27,1,1/1/23 11:30,HARD,1,111.6839981,TRUE,26.10000038,Monte Carlo,39,1018.700012,0,46.59999847,150,0.600000024
1210,9087,Practice,27,2,1/1/23 12:00,MEDIUM,14,100.5999985,TRUE,26,Monte Carlo,40,1018.5,0,45.79999924,95,0.600000024
1210,9087,Practice,31,1,1/1/23 11:30,HARD,1,101.6579971,TRUE,26.10000038,Monte Carlo,39,1018.700012,0,46.59999847,150,0.600000024
1210,9087,Practice,31,2,1/1/23 12:10,MEDIUM,19,86.26899719,TRUE,26.39999962,Monte Carlo,36,1018.5,0,47.20000076,0,1.600000024
1210,9087,Practice,44,1,1/1/23 11:30,HARD,1,99.32299805,TRUE,26.10000038,Monte Carlo,39,1018.700012,0,46.59999847,150,0.600000024
1210,9087,Practice,44,2,1/1/23 11:55,MEDIUM,11,87.90299988,TRUE,26.29999924,Monte Carlo,38,1018.5,0,45.70000076,133,1.200000048
1210,9087,Practice,44,3,1/1/23 12:15,MEDIUM,19,88.64600372,TRUE,26.10000038,Monte Carlo,39,1018.5,0,46.40000153,172,0.600000024
1210,9087,Practice,55,1,1/1/23 11:30,MEDIUM,1,112.6009979,TRUE,26.10000038,Monte Carlo,39,1018.700012,0,46.59999847,150,0.600000024
1210,9087,Practice,55,2,1/1/23 12:10,MEDIUM,16,90.19400024,TRUE,26.39999962,Monte Carlo,36,1018.5,0,47.20000076,0,1.600000024
1210,9087,Practice,55,3,1/1/23 12:25,MEDIUM,26,,TRUE,26.5,Monte Carlo,36,1018.400024,0,45.90000153,161,0.800000012
1210,9087,Practice,63,1,1/1/23 11:30,HARD,1,103.3150024,TRUE,26.10000038,Monte Carlo,39,1018.700012,0,46.59999847,150,0.600000024
1210,9087,Practice,63,2,1/1/23 11:54,MEDIUM,9,88.68099976,TRUE,26.29999924,Monte Carlo,37,1018.5,0,45.70000076,139,0.800000012
1210,9087,Practice,63,3,1/1/23 12:12,MEDIUM,18,85.34600067,TRUE,26.10000038,Monte Carlo,38,1018.5,0,46.5,142,0.600000024
1210,9087,Practice,63,4,1/1/23 12:21,MEDIUM,21,84.8809967,TRUE,26.70000076,Monte Carlo,36,1018.5,0,46.79999924,206,1.200000048
1210,9087,Practice,77,1,1/1/23 11:30,HARD,1,94.54399872,TRUE,26.10000038,Monte Carlo,39,1018.700012,0,46.59999847,150,0.600000024
1210,9087,Practice,77,2,1/1/23 11:50,MEDIUM,15,570.8619995,TRUE,26.29999924,Monte Carlo,38,1018.700012,0,45.5,35,1.200000048
1210,9087,Practice,77,3,1/1/23 12:00,HARD,16,102.8529968,TRUE,26,Monte Carlo,40,1018.5,0,45.79999924,95,0.600000024
1210,9087,Practice,77,4,1/1/23 12:10,MEDIUM,21,85.06900024,TRUE,26.39999962,Monte Carlo,36,1018.5,0,47.20000076,0,1.600000024
1210,9087,Practice,77,5,1/1/23 12:22,MEDIUM,29,,TRUE,26.79999924,Monte Carlo,34,1018.400024,0,47.5,57,0.800000012
1210,9087,Practice,81,1,1/1/23 11:30,HARD,1,105.9160004,TRUE,26.10000038,Monte Carlo,39,1018.700012,0,46.59999847,150,0.600000024
1210,9087,Practice,81,2,1/1/23 11:54,MEDIUM,14,89.88800049,TRUE,26.29999924,Monte Carlo,37,1018.5,0,45.70000076,139,0.800000012
1210,9087,Practice,81,3,1/1/23 12:13,MEDIUM,23,89.46900177,TRUE,26.20000076,Monte Carlo,38,1018.5,0,46.70000076,57,0.5
1210,9087,Practice,81,4,1/1/23 12:20,HARD,28,93.65100098,TRUE,26.70000076,Monte Carlo,36,1018.400024,0,46.79999924,149,0.600000024
1210,9088,Practice,1,1,1/1/23 15:01,MEDIUM,1,101.1679993,TRUE,26.70000076,Monte Carlo,33,1017.5,0,45.79999924,295,1.5
1210,9088,Practice,1,2,1/1/23 15:30,SOFT,14,89.64800262,TRUE,27,Monte Carlo,31,1017.200012,0,42.70000076,250,0.600000024
1210,9088,Practice,1,3,1/1/23 15:49,MEDIUM,20,92.63899994,TRUE,26.79999924,Monte Carlo,32,1017,0,41.09999847,146,0.600000024
1210,9088,Practice,2,1,1/1/23 15:00,MEDIUM,1,103.0199966,TRUE,26.70000076,Monte Carlo,34,1017.400024,0,45.5,299,0.800000012
1210,9088,Practice,2,2,1/1/23 15:21,SOFT,12,92.47200012,TRUE,26.79999924,Monte Carlo,32,1017.200012,0,43.20000076,256,1.100000024
1210,9088,Practice,2,3,1/1/23 15:42,SOFT,22,361.5660095,TRUE,27.10000038,Monte Carlo,30,1017.200012,0,41.29999924,320,1.299999952
1210,9088,Practice,2,4,1/1/23 15:48,SOFT,23,88.65000153,TRUE,26.79999924,Monte Carlo,32,1017.200012,0,41.09999847,277,0.5
1210,9088,Practice,4,1,1/1/23 15:12,HARD,1,109.7320023,TRUE,27.29999924,Monte Carlo,31,1017.200012,0,44.20000076,96,1.299999952
1210,9088,Practice,4,2,1/1/23 15:30,SOFT,10,91.9280014,TRUE,27,Monte Carlo,31,1017.200012,0,42.70000076,250,0.600000024
1210,9088,Practice,4,3,1/1/23 15:48,SOFT,17,87.41300201,TRUE,26.79999924,Monte Carlo,32,1017.200012,0,41.09999847,277,0.5
1210,9088,Practice,10,1,1/1/23 15:01,MEDIUM,1,92.91799927,TRUE,26.70000076,Monte Carlo,33,1017.5,0,45.79999924,295,1.5
1210,9088,Practice,10,2,1/1/23 15:28,SOFT,10,93.89299774,TRUE,27,Monte Carlo,31,1017.200012,0,43.20000076,168,1.299999952
1210,9088,Practice,10,3,1/1/23 15:48,MEDIUM,18,93.06900024,TRUE,26.79999924,Monte Carlo,32,1017.200012,0,41.09999847,277,0.5
1210,9088,Practice,11,1,1/1/23 15:01,MEDIUM,1,98.06199646,TRUE,26.70000076,Monte Carlo,33,1017.5,0,45.79999924,295,1.5
1210,9088,Practice,11,2,1/1/23 15:15,MEDIUM,10,112.5059967,TRUE,27.20000076,Monte Carlo,32,1017.400024,0,42.79999924,2,0.600000024
1210,9088,Practice,11,3,1/1/23 15:30,SOFT,13,93.99900055,TRUE,27,Monte Carlo,31,1017.200012,0,42.70000076,250,0.600000024
1210,9088,Practice,11,4,1/1/23 15:50,MEDIUM,21,88.26899719,TRUE,26.70000076,Monte Carlo,32,1017,0,41.29999924,318,2
1210,9088,Practice,14,1,1/1/23 15:00,MEDIUM,1,98.18699646,TRUE,26.70000076,Monte Carlo,34,1017.400024,0,45.5,299,0.800000012
1210,9088,Practice,14,2,1/1/23 15:20,SOFT,10,84.96199799,TRUE,26.79999924,Monte Carlo,32,1017.200012,0,43.20000076,299,0.5
1210,9088,Practice,14,3,1/1/23 15:42,SOFT,21,345.1530151,TRUE,27.10000038,Monte Carlo,30,1017.200012,0,41.29999924,320,1.299999952
1210,9088,Practice,14,4,1/1/23 15:48,SOFT,22,90.98999786,TRUE,26.79999924,Monte Carlo,32,1017.200012,0,41.09999847,277,0.5
1210,9088,Practice,14,5,1/1/23 15:58,MEDIUM,30,80.26100159,TRUE,26.89999962,Monte Carlo,33,1017,0,40.09999847,149,0.800000012
1210,9088,Practice,16,1,1/1/23 15:01,HARD,1,97.56999969,TRUE,26.70000076,Monte Carlo,33,1017.5,0,45.79999924,295,1.5
1210,9088,Practice,16,2,1/1/23 15:14,HARD,10,122.2659988,TRUE,27.29999924,Monte Carlo,32,1017.400024,0,43.5,189,0.800000012
1210,9088,Practice,16,3,1/1/23 15:28,SOFT,15,101.4290009,TRUE,27,Monte Carlo,31,1017.200012,0,43.20000076,168,1.299999952
1210,9088,Practice,16,4,1/1/23 15:37,SOFT,20,99.1740036,TRUE,27.10000038,Monte Carlo,31,1017.200012,0,41.79999924,0,1
1210,9088,Practice,16,5,1/1/23 15:48,SOFT,24,93.10800171,TRUE,26.79999924,Monte Carlo,32,1017.200012,0,41.09999847,277,0.5
1210,9088,Practice,18,1,1/1/23 15:00,MEDIUM,1,99.65399933,TRUE,26.70000076,Monte Carlo,34,1017.400024,0,45.5,299,0.800000012
1210,9088,Practice,18,2,1/1/23 15:20,SOFT,10,87.56600189,TRUE,26.79999924,Monte Carlo,32,1017.200012,0,43.20000076,299,0.5
1210,9088,Practice,18,3,1/1/23 15:40,MEDIUM,19,87.81300354,TRUE,27.10000038,Monte Carlo,30,1017.200012,0,41.79999924,143,1
1210,9088,Practice,18,4,1/1/23 15:48,MEDIUM,21,86.56300354,TRUE,26.79999924,Monte Carlo,32,1017.200012,0,41.09999847,277,0.5
1210,9088,Practice,18,5,1/1/23 15:57,SOFT,28,79.94000244,TRUE,26.89999962,Monte Carlo,32,1017,0,40.5,80,0.600000024
1210,9088,Practice,20,1,1/1/23 15:02,MEDIUM,1,96,TRUE,26.79999924,Monte Carlo,33,1017.5,0,45.90000153,316,1.700000048
1210,9088,Practice,20,2,1/1/23 15:26,SOFT,11,97.61599731,TRUE,26.89999962,Monte Carlo,32,1017.200012,0,42.59999847,276,1.200000048
1210,9088,Practice,20,3,1/1/23 15:48,MEDIUM,18,99.36399841,TRUE,26.79999924,Monte Carlo,32,1017.200012,0,41.09999847,277,0.5
1210,9088,Practice,21,1,1/1/23 15:00,MEDIUM,1,93.54599762,TRUE,26.70000076,Monte Carlo,34,1017.400024,0,45.5,299,0.800000012
1210,9088,Practice,21,2,1/1/23 15:22,SOFT,14,88.74700165,TRUE,26.89999962,Monte Carlo,31,1017.400024,0,43.20000076,185,0.300000012
1210,9088,Practice,21,3,1/1/23 15:30,SOFT,19,99.06999969,TRUE,27,Monte Carlo,31,1017.200012,0,42.70000076,250,0.600000024
1210,9088,Practice,21,4,1/1/23 15:48,SOFT,24,90.88400269,TRUE,26.79999924,Monte Carlo,32,1017.200012,0,41.09999847,277,0.5
1210,9088,Practice,21,5,1/1/23 15:59,MEDIUM,32,80.61100006,TRUE,26.89999962,Monte Carlo,33,1017,0,40.09999847,108,0.800000012
1210,9088,Practice,22,1,1/1/23 15:00,MEDIUM,1,97.10500336,TRUE,26.70000076,Monte Carlo,34,1017.400024,0,45.5,299,0.800000012
1210,9088,Practice,22,2,1/1/23 15:23,SOFT,12,87.53500366,TRUE,26.89999962,Monte Carlo,32,1017.400024,0,42.90000153,320,0.800000012
1210,9088,Practice,23,1,1/1/23 15:49,SOFT,1,89.42900085,TRUE,26.79999924,Monte Carlo,32,1017,0,41.09999847,146,0.600000024
1210,9088,Practice,24,1,1/1/23 15:00,MEDIUM,1,99.62400055,TRUE,26.70000076,Monte Carlo,34,1017.400024,0,45.5,299,0.800000012
1210,9088,Practice,24,2,1/1/23 15:14,MEDIUM,10,465.7130127,TRUE,27.29999924,Monte Carlo,32,1017.400024,0,43.5,189,0.800000012
1210,9088,Practice,24,3,1/1/23 15:22,SOFT,11,93.60399628,TRUE,26.89999962,Monte Carlo,31,1017.400024,0,43.20000076,185,0.300000012
1210,9088,Practice,24,4,1/1/23 15:30,SOFT,16,96.28500366,TRUE,27,Monte Carlo,31,1017.200012,0,42.70000076,250,0.600000024
1210,9088,Practice,24,5,1/1/23 15:35,SOFT,19,99.25900269,TRUE,27,Monte Carlo,32,1017.200012,0,41.90000153,115,1.100000024
1210,9088,Practice,24,6,1/1/23 15:48,SOFT,22,89.30400085,TRUE,26.79999924,Monte Carlo,32,1017.200012,0,41.09999847,277,0.5
1210,9088,Practice,24,7,1/1/23 15:52,MEDIUM,25,83.43399811,TRUE,26.70000076,Monte Carlo,33,1017,0,40.90000153,60,0.800000012
1210,9088,Practice,27,1,1/1/23 15:00,MEDIUM,1,92.01100159,TRUE,26.70000076,Monte Carlo,34,1017.400024,0,45.5,299,0.800000012
1210,9088,Practice,27,2,1/1/23 15:13,MEDIUM,10,96.75,TRUE,27.29999924,Monte Carlo,31,1017.200012,0,43.79999924,72,0.600000024
1210,9088,Practice,27,3,1/1/23 15:32,SOFT,16,91.80500031,TRUE,27,Monte Carlo,32,1017.5,0,42.5,300,0.600000024
1210,9088,Practice,27,4,1/1/23 15:48,SOFT,23,89.96700287,TRUE,26.79999924,Monte Carlo,32,1017.200012,0,41.09999847,277,0.5
1210,9088,Practice,31,1,1/1/23 15:00,MEDIUM,1,102.1340027,TRUE,26.70000076,Monte Carlo,34,1017.400024,0,45.5,299,0.800000012
1210,9088,Practice,31,2,1/1/23 15:23,SOFT,10,87.77700043,TRUE,26.89999962,Monte Carlo,32,1017.400024,0,42.90000153,320,0.800000012
1210,9088,Practice,31,3,1/1/23 15:48,MEDIUM,20,90.23799896,TRUE,26.79999924,Monte Carlo,32,1017.200012,0,41.09999847,277,0.5
1210,9088,Practice,44,1,1/1/23 15:01,MEDIUM,1,90.99500275,TRUE,26.70000076,Monte Carlo,33,1017.5,0,45.79999924,295,1.5
1210,9088,Practice,44,2,1/1/23 15:24,SOFT,10,85.38899994,TRUE,26.79999924,Monte Carlo,32,1017.200012,0,42.59999847,123,1.100000024
1210,9088,Practice,44,3,1/1/23 15:51,MEDIUM,21,90.02100372,TRUE,26.70000076,Monte Carlo,33,1017,0,40.90000153,112,0.800000012
1210,9088,Practice,55,1,1/1/23 15:01,HARD,1,96.46600342,TRUE,26.70000076,Monte Carlo,33,1017.5,0,45.79999924,295,1.5
1210,9088,Practice,55,2,1/1/23 15:26,SOFT,13,93.51399994,TRUE,26.89999962,Monte Carlo,32,1017.200012,0,42.59999847,276,1.200000048
1210,9088,Practice,55,3,1/1/23 15:34,SOFT,18,123.2740021,TRUE,26.89999962,Monte Carlo,32,1017.200012,0,41.79999924,165,0.600000024
1210,9088,Practice,63,1,1/1/23 15:00,MEDIUM,1,99.33599854,TRUE,26.70000076,Monte Carlo,34,1017.400024,0,45.5,299,0.800000012
1210,9088,Practice,63,2,1/1/23 15:23,SOFT,12,83.96700287,TRUE,26.89999962,Monte Carlo,32,1017.400024,0,42.90000153,320,0.800000012
1210,9088,Practice,63,3,1/1/23 15:52,MEDIUM,25,82.39199829,TRUE,26.70000076,Monte Carlo,33,1017,0,40.90000153,60,0.800000012
1210,9088,Practice,77,1,1/1/23 15:00,MEDIUM,1,98.4960022,TRUE,26.70000076,Monte Carlo,34,1017.400024,0,45.5,299,0.800000012
1210,9088,Practice,77,2,1/1/23 15:14,MEDIUM,10,428.9660034,TRUE,27.29999924,Monte Carlo,32,1017.400024,0,43.5,189,0.800000012
1210,9088,Practice,77,3,1/1/23 15:21,SOFT,11,83.84300232,TRUE,26.79999924,Monte Carlo,32,1017.200012,0,43.20000076,256,1.100000024
1210,9088,Practice,77,4,1/1/23 15:28,SOFT,16,99.62200165,TRUE,27,Monte Carlo,31,1017.200012,0,43.20000076,168,1.299999952
1210,9088,Practice,77,5,1/1/23 15:38,SOFT,19,88.68099976,TRUE,27.20000076,Monte Carlo,31,1017.200012,0,42,137,0.400000006
1210,9088,Practice,77,6,1/1/23 15:48,SOFT,23,106.737999,TRUE,26.79999924,Monte Carlo,32,1017.200012,0,41.09999847,277,0.5
